"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"127",5836,5832.82714102758,5832.8572868715,5850.70168873633,5901.11134719826
"128",5869,5897.53430944023,5897.54868609501,5914.44777650469,5907.74637473471
"129",5928,5924.17456811912,5924.26376210723,5947.28819457621,5984.81506341027
"130",5984,5984.02718231169,5984.08346329002,6005.95332907245,6039.4359292749
"131",6036,6040.02112390431,6040.06546291805,6061.57562834908,6090.79592453839
"132",6089,6091.12489377457,6091.1704078532,6113.17165328427,6144.11235773487
"133",6152,6143.65129637529,6143.69216604667,6165.70614134807,6215.15274534886
"134",6211,6208.51205966207,6208.52098955941,6228.08082593015,6267.81506341027
"135",6237,6268.06657306302,6268.06759844658,6286.42293422605,6269.27264909896
"136",6299,6287.14243954481,6287.22804762226,6312.11046442076,6360.22659906238
"137",6352,6351.78525861679,6351.81662791278,6373.30879171931,6407.11235773487
"138",6376,6404.8331202849,6404.85817972911,6425.55937857423,6399.90729492344
"139",6421,6422.40677985158,6422.50482119274,6449.20030398453,6469.98874882016
"140",6484,6467.09323604669,6467.170627011,6493.49350001405,6547.15274534886
"141",6526,6533.8614241483,6533.87560753686,6555.42951322699,6568.27153325789
"142",6557,6574.1092659577,6574.14341286814,6596.67121763507,6590.6407867955
"143",6597,6601.29594410693,6601.3683527848,6627.08606516511,6636.47978863513
"144",6634,6640.33846191143,6640.4049025836,6666.29873945638,6672.51957364037
"145",6669,6675.92574231452,6675.99436989105,6702.53774478411,6707.13475118992
"146",6717,6709.38212936432,6709.45385660054,6736.78864708055,6766.86939688682
"147",6758,6759.08000422483,6759.11450347198,6783.71458704545,6797.24037520368
"148",6828,6799.83929233692,6799.86989290001,6823.75389027301,6888.81866396735
"149",6867,6876.11576510496,6876.06286656956,6892.02025202229,6905.66580984045
"150",6920,6913.08403876748,6913.07042019678,6930.00259468388,6974.6893167296
"151",6970,6967.62547170518,6967.59511778414,6981.55942580185,7023.22609990259
"152",6970,7018.1547077726,7018.12526844809,7030.13361546723,6997.8227972736
"153",7008,7007.42196214689,7007.53031715544,7030.13361546723,7046.53515395419
"154",7049,7045.55079551597,7045.6288943259,7067.00774828454,7088.24037520368
"155",7084,7087.31955595603,7087.37111940295,7106.7516486867,7122.49900931144
"156",7111,7121.57969164547,7121.62927658159,7140.64510581516,7143.35644662671
"157",7156,7146.22168462016,7146.28881158778,7166.76975146474,7200.48701278723
"158",7188,7193.40108049804,7193.42574714867,7210.26841192014,7223.28593820689
"159",7210,7224.19728494469,7224.23219631298,7241.16828058267,7233.44965129227
