"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"81",847.7142857,881.9393536268,877.382410644772,879.983258684994,837.879908133418
"82",827.4285714,831.978470863062,825.200214151463,843.719047209209,832.604865460846
"83",829.2857143,809.692715954348,805.375041774303,825.853795582353,840.8495036987
"84",786,817.662102491592,812.208282077611,814.752044838398,777.714605680607
"85",781.7142857,785.857947489809,763.471138209389,780.751776742687,796.3456757238
"86",783.8571429,784.76900601113,762.979046651301,777.656604866732,802.266958962244
"87",765.8571429,787.255646203762,769.468634646004,805.840945366374,772.311565460022
"88",758.5714286,767.078988606153,750.71931645472,779.044055277971,771.405110020029
"89",717,753.817247481376,745.067254692481,767.882342884556,716.458145991271
"90",686,707.033482949513,697.655817429029,716.693621501012,684.813033235416
"91",773.8571429,669.577661812624,664.227206904948,698.903900284296,815.565472713151
"92",787.2857143,760.262078342708,774.89730572762,782.0295698961,812.861608034477
"93",804.5714286,799.762422525565,790.915693658881,786.541930334158,832.255593067655
"94",835.4285714,835.629223968378,811.04452280804,833.029929023537,871.414033757674
"95",921,867.741642292136,846.977499758474,864.404095466977,973.990531656598
"96",978.8571429,942.459928719469,947.955773789141,963.190880013555,1031.42784520954
"97",998.1428571,993.268736963035,1012.2514959859,1029.83206823581,1030.50768053588
"98",914.8571429,1007.344386814,1028.60449047512,980.70716500852,913.84522954651
"99",939.4285714,913.489735682416,921.646214116411,915.297207790963,971.562814718556
"100",930,916.643702323889,949.905980349299,921.126750768389,941.608102551138
"101",869.1428571,905.883505233051,936.336843227641,898.331951149238,850.979302934651
"102",853,855.119514661929,861.494362733933,823.627516770206,860.555297582476
"103",856.2857143,846.323629211116,843.576601472807,830.391607356475,871.53407632672
"104",854.5714286,857.936767348111,849.506195794799,849.042943980813,870.751268215675
"105",861,863.183708950662,848.84735885924,882.261018074122,881.104765190287
"106",811.8571429,870.44455267597,857.80546247684,859.435901570737,813.973021828606
"107",854.7142857,815.253401255031,799.10197319819,817.10286254105,886.688112894735
"108",936.8571429,844.091769110244,853.527217682254,884.067153703539,992.478003736023
"109",909.7142857,930.474212632634,953.017164921101,957.003412925152,910.811320450741
"110",1003.142857,923.624881443383,916.871834819382,924.022696346715,1074.04116573144
"111",1023.714286,1025.79327966757,1028.24892985209,1033.53166009863,1053.4944305257
"112",1041.857143,1056.12642241625,1047.88594807385,1041.15369231508,1070.1012842246
"113",1128.428571,1066.74426473454,1064.77371220008,1087.23461606013,1198.4784433644
"114",1092.571429,1137.15607142441,1164.59119537764,1124.40967374194,1104.34806868898
"115",1105.428571,1094.01428796944,1113.75342812029,1048.44707151034,1130.47611325218
"116",1130.428571,1093.98591719195,1124.87042256736,1135.88968229214,1162.82508465467
"117",1048.714286,1117.628231984,1151.02619093325,1069.49592686544,1031.24529312282
"118",1037,1043.69598054232,1048.02119243061,1014.8945879313,1047.19938958582
"119",1060.714286,1028.30945553975,1034.00239556912,1011.6351042909,1092.32414251171
"120",1050.857143,1053.17655500066,1063.27429617874,1009.37457078445,1062.15987966195
"121",1046.285714,1052.62534671593,1050.83598542663,1055.16990402148,1060.759705393
"122",1046.142857,1053.55725647094,1045.31630347406,1038.27180873194,1063.26769428419
"123",1019.857143,1053.05016517041,1045.34496561773,1036.03233042667,1026.20744370197
"124",997.4285714,1021.03976401328,1013.7552739752,1041.32693099422,1001.26670870805
"125",1030.571429,987.50532429874,987.926348200524,988.415169104419,1057.53317321174
"126",980.7142857,1014.46305279292,1029.94197954024,1012.76657111915,975.318698495736
"127",917.4285714,972.679371841016,969.845031873208,971.717497765806,901.428623415752
