"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"35",200,92.0630965257485,104.676949183465,193.664851734117,281.877613722757
"36",199,146.029802609279,118.63205820516,184.918192634597,226.454829204191
"37",323,147.214645064467,130.397768387421,265.951604293282,409.458249248523
"38",187,212.180672080106,158.594360050736,220.481706816812,111.075827743347
"39",266,135.647449214477,162.752890426416,238.928488219458,349.952400724723
"40",231,203.459141245172,177.868066220016,294.819094107814,193.943404236745
"41",218,193.165120010478,185.646477864229,252.318449850703,224.135890200866
"42",390,203.296349865945,190.382970504498,325.768775226993,492.651669966368
"43",306,297.738547955503,219.606514918305,308.119059859701,231.473326405782
"44",395,235.93342433647,232.25435290452,430.293769770506,482.39937085463
"45",508,292.543927703578,256.079998732777,435.289882745286,595.445823208204
"46",391,344.297732744073,292.960596366984,354.015839980736,263.743594886912
"47",460,280.620205111346,307.313374151593,489.083345507791,544.430503436508
"48",366,348.225952494314,329.666398856712,352.519224545787,237.817719424308
"49",470,320.974764593748,334.985567313471,407.367306257392,554.973504258382
"50",682,406.814001741452,354.751417351875,666.518929811987,818.560062589718
"51",458,509.559794480085,402.659972616638,512.709788843659,314.290107499633
"52",811,375.937103276,410.761644864674,773.032782676614,1102.31978814016
"53",498,586.998062984068,469.355760692202,523.921719486775,240.477252282372
"54",220,408.43233901292,473.549221549358,297.643363268779,-67.0042839515552
"55",462,345.214402119518,436.430109238347,463.665686590016,756.213377953295
"56",556,549.118042913263,440.173491454874,541.36883561608,651.574913492859
"57",943,577.581115149727,457.130266762669,916.130823052983,1252.55076447335
"58",763,724.29066386454,528.260649598598,777.074687797299,727.903055570561
"59",883,552.660511741117,562.626033401077,857.720420619027,972.748896851947
"60",805,625.152913365865,609.528158262836,806.774701612319,693.879899677996
"61",493,598.812907346443,638.144855260541,452.493550042761,271.300358417662
"62",541,501.185957473679,616.895931083771,536.389538642849,620.315960023271
"63",592,625.295696801974,605.784914561486,579.924819999127,671.638462191925
"64",687,686.790849641293,603.766829912365,692.796885654871,770.695823333374
"65",621,729.898036193318,615.952003937373,648.351122059943,626.751695965936
"66",2279,670.695364803787,616.69102073123,2119.48065773028,2891.89156444333
"67",964,1438.35588012501,860.049818364409,971.885659582896,495.012855835993
"68",642,518.679842668168,875.26792253883,627.814087708172,434.495385165727
"69",1148,557.814886517161,841.117952910193,1156.59557164027,1476.15803966237
