"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"74",27759,27687.9768687323,27901.7572376204,27129.3053547432,28776.970176049
"75",28366,28818.2924172559,28853.8680091077,28108.6014825563,28965.1311035494
"76",28854,29362.6096711488,29389.5014037617,28719.8864491753,29409.2160405248
"77",29919,29901.0969956133,29799.1337381188,29211.5266258091,31003.9988361966
"78",30713,31261.6656487858,30881.6110201031,30285.0631096386,31561.152001211
"79",32255,31774.2663135689,31650.9630835164,31085.9441605031,33822.3301521378
"80",33427,33610.4787106062,33281.2886376203,32642.5269253825,34597.0079832111
"81",34450,34419.7208453593,34474.659825679,33826.6491110058,35523.4859295968
"82",34900,35372.4909090436,35494.0678174241,34860.9345173491,35427.8399425235
"83",35508,35601.8327747162,35857.1809469214,35316.1006592693,36107.2914613312
"84",36463,36419.5020851684,36414.0526490694,35931.2719974521,37446.6774185272
"85",37507,37542.5987513778,37376.1764385662,36897.969727954,38585.4282612541
"86",38511,38534.2263292672,38439.31471732,37955.3449377784,39571.3624821795
"87",39361,39445.8065724916,39453.8120141754,38972.7649450263,40211.5310485648
"88",40242,40198.7585893276,40290.2451166396,39834.5377286217,41097.7547488559
"89",40705,41118.0315505654,41164.1798242397,40728.1232963663,41203.6301590918
"90",41010,41392.807497928,41560.0184146894,41197.8891981861,41432.4936868033
"91",41935,41702.7746693651,41784.5304569919,41507.4019705539,42857.1365522544
"92",42994,42956.4773816283,42731.482119184,42446.3523164566,44072.2642837644
"93",43872,43940.9727964913,43828.8912863544,43521.794394265,44725.0495927337
"94",44671,44635.8376371334,44713.2223361976,44413.7902978481,45511.437267734
"95",45261,45397.357967803,45506.0514900163,45225.8008354039,45860.1223460734
"96",45507,45916.6787307731,46060.2076674965,45825.5691333147,45890.7978431555
"97",46427,46060.3322748563,46225.2746874883,46075.681240935,47339.4942815972
"98",47446,47376.1853098415,47174.7223583221,47011.2578161489,48517.5002540041
"99",48626,48323.2921931352,48233.417796272,48047.8599689318,49755.7114836509
"100",49720,49502.5264150444,49470.8613883542,49248.6735191602,50799.5032380687
"101",51118,50508.3872808332,50601.3380081802,50362.3537284539,52456.3813763515
"102",52113,52075.9542628865,52074.9264697429,51785.9945333882,53163.7006269361
"103",52494,52875.9581731637,53075.5465260341,52799.550632876,52883.8404193342
"104",52831,53089.5012170323,53371.4972106833,53187.7184121714,53193.8473549349
"105",54022,53597.7936392962,53629.3895220909,53531.085734842,55230.5988354932
"106",55136,55259.9778192653,54877.7560577038,54744.7817666943,56224.0846259148
"107",55804,56169.6855283411,56029.5643654017,55880.2588329753,56460.4922903551
"108",57089,56559.7898783705,56664.6006518719,56561.2399097632,58405.7177441323
"109",58107,58189.5307923467,58011.6479147998,57871.3997874378,59177.9423461162
"110",58476,58988.6229662887,59043.6359233408,58909.4834491009,58840.2053463935
"111",58858,59079.7761391711,59329.6268089888,59285.7914945811,59223.3004480452
"112",59705,59611.3897351184,59642.5930381606,59675.3710090813,60577.2385477779
"113",61119,60713.0489086904,60498.6730940195,60539.2217778215,62517.0264076825
"114",62362,62283.5294523236,62003.4042193728,61981.4605155237,63656.3831651352
"115",63457,63276.4775521767,63298.9120944927,63249.3542129491,64536.3716057923
"116",65129,64282.3968053881,64417.0688449547,64366.3038579127,66705.5663402116
"117",65642,66278.3625210926,66193.2069677048,66071.7895220947,66227.1430182465
"118",66151,66202.9580526169,66625.6623117071,66595.0431093153,66731.7241803802
"119",67604,66955.3749225985,67065.1862316421,67114.2022675868,69080.7213668272
"120",68767,68958.1700787567,68596.9420718367,68596.0982534495,69919.6574175063
"121",70100,69833.6092949883,69784.8675030707,69782.0815207717,71421.7856482232
"122",71370,71238.5345484867,71163.9736929032,71141.2184286577,72683.3071332853
"123",72470,72456.1646611254,72464.137247754,72435.8711169353,73550.882635022
"124",72901,73499.5763177419,73565.0153010964,73556.9931514572,73330.563223562
"125",73576,73680.2784302811,73898.9014300839,73996.2041834238,74257.2853826706
"126",74960,74625.9255765694,74526.609603444,74683.98433304,76317.0051579136
"127",76091,76330.2732079156,75973.9621018524,76093.86025823,77194.5784666033
"128",77423,77168.459463423,77122.1226322881,77245.6462484127,78741.1447823328
"129",78509,78560.0764415837,78498.1386588929,78601.6666551696,79588.0758809992
"130",79452,79485.4170884007,79585.7572593277,79706.8499537241,80464.1874527399
"131",80115,80406.6785720823,80509.1958993642,80666.1924225627,80777.9074240378
"132",80441,80997.9951924293,81114.5300533411,81340.4970711475,80844.5916166734
"133",81382,81242.9752402242,81341.9846051557,81671.9972988365,82339.1688706952
"134",83240,82541.8586127488,82288.7696256426,82628.6499631705,84940.0326271679
"135",85042,84696.3318462488,84285.8942498097,84516.5228516516,86844.3898398155
"136",86752,86221.7640713066,86198.5723828613,86346.0784698303,88500.6593484796
"137",88466,87828.2815340328,87989.5886455914,88080.8241063493,90220.4905064046
"138",89132,89603.3420330588,89773.3207511018,89818.149373901,89785.019417837
"139",89678,89879.0481302472,90345.5730969655,90492.7909264259,90283.4514560618
"140",91536,90668.4982385945,90793.8741567611,91045.6926127864,93359.1407388085
"141",93373,93290.2599587425,92760.3457730709,92925.8970395596,95178.0715286484
"142",95005,94901.8967675522,94687.0227272248,94782.8036234797,96669.3278524408
"143",96746,96353.6805625724,96365.5892423939,96430.6777386531,98529.2524908677
"144",97970,98178.1283539069,98162.2573905741,98186.6288055863,99239.5479363166
"145",98401,99188.6257804446,99358.1771522632,99419.8575133737,98830.563223562
"146",98833,99390.2470545452,99649.1675650907,99853.8468506399,99264.5433169455
"147",100321,100030.89216078,99961.7045960595,100288.704431941,101852.807519323
"148",101395,102044.76957447,101502.171118892,101785.461695958,102512.26457992
"149",102872,102664.319253946,102560.532920329,102864.709222665,104394.849471839
"150",104113,104255.54152736,104083.075302888,104347.405076813,105397.409290987
"151",105381,105257.581392682,105328.483042018,105591.786691814,106688.962431458
"152",105381,106531.327385069,106604.166815664,106861.87530409,105893.743935877
"153",105982,105942.404516882,106425.279832805,106861.87530409,106599.522408338
"154",107375,107066.066501167,106961.326337461,107463.371172798,108745.620883344
"155",108842,108769.533382947,108414.783157669,108856.268812718,110350.798084521
"156",110409,110046.58674317,109944.30642351,110321.222617897,111978.431360972
"157",111773,111542.576494528,111579.312141549,111883.771598151,113108.099990765
"158",112958,112769.101942433,112971.686115761,113241.935080942,114154.329495164
"159",113183,113936.435397222,114154.703847751,114420.341842177,113490.552269993
"160",113788,113817.890514447,114237.587543051,114643.927204052,114386.864020001
"161",115217,114844.466631143,114776.736674688,115244.862538636,116655.574965553
"162",116359,116656.702579729,116270.081691077,116662.730953632,117476.724666274
"163",117431,117464.963578484,117425.130325006,117794.258906857,118508.509269643
"164",118027,118461.766953399,118497.997677978,118855.127293462,118625.562629061
"165",119140,118832.489602105,119025.11328024,119444.384513463,120227.411688182
"166",119357,120275.42177546,120154.868739043,120543.716244376,119636.714873739
"167",119958,119998.794186071,120255.189259599,120757.886291024,120556.568124274
"168",121078,120902.138275562,120812.644536159,121350.76435476,122170.669200367
"169",122147,122204.360982167,121971.423935634,122454.502994272,123224.655956052
"170",123146,123089.565680799,123066.129062126,123506.595373843,124221.843767554
