"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"1",0,0,0.1,NA,NA
"2",0,0,0.0779934,NA,NA
"3",0,0,0.0608297044356,NA,NA
"4",0,0,0.0474431546992753,NA,NA
"5",0,0,0.0370025294172246,NA,-4.36700582542168
"6",0,0,0.0288595307784936,NA,-4.36700582542168
"7",0,0,0.0225085292781936,NA,-4.36700582542168
"8",0,0,0.0175551672740587,NA,-4.36700582542168
"9",0,0,0.0136918718327257,NA,-4.36700582542168
"10",0,0,0.0106787563659851,NA,-4.36700582542168
"11",0,0,0.0083287251675482,NA,-4.36700582542168
"12",0,0,0.00649585593482654,NA,-4.36700582542168
"13",0,0,0.005066338902673,NA,-4.36700582542168
"14",1,0.000281852726268794,0.00395140996571741,NA,-3.28735640468192
"15",2,0.223609402902309,0.223147838980202,NA,-2.2202569979711
"16",1,0.619785905329059,0.614172586647185,NA,-3.43528883524578
"17",1,0.704572556424751,0.699080082194085,NA,-3.36700582542168
"18",0,0.770399580220204,0.765302324825962,NA,-4.51389042127215
"19",1,0.598687982793083,0.596885303410812,NA,-3.28735640468192
"20",0,0.688125677862818,0.685597142230408,4.352013122537,-4.51389042127215
"21",2,0.534768522893623,0.534720521528331,4.46760242581532,-2.13957354094317
"22",1,0.861333404798253,0.857178715237677,4.72902050972873,-3.51389042127215
"23",1,0.892238762984303,0.888608824090183,4.67488105612372,-3.36700582542168
"24",4,0.916261267772642,0.913122234607953,4.66377565603831,0.00803329748608839
"25",7,1.6035415696405,1.59243907692672,4.96772926418026,3.07272787765843
"26",9,2.80625401955382,2.78245937902376,6.13474854486566,4.92632967500896
"27",4,4.18665162144567,4.15072867331952,6.65011016134667,-0.559755606401898
"28",12,4.14505458688889,4.11755841709679,7.37482077243603,8.49537655308711
"29",10,5.8956811418869,5.85221580647996,8.29926171049433,5.33911565933209
"30",9,6.81040758020337,6.76500208281114,9.33879730470997,4.48610957872785
"31",7,7.29840016870255,7.25684913445523,10.7903429090268,2.33911565933209
"32",13,7.23189616997123,7.2003253728322,11.6952726035362,9.05765324613787
"33",17,8.51742848909405,8.47663656933451,12.4829869788817,13.2187884540319
"34",13,10.4079315800835,10.3523390660673,13.044250838689,8.1967442746347
"35",28,10.9856236355974,10.9349992171542,17.7194746698464,25.3085956905845
"36",17,14.7776021937508,14.6904256794319,19.3943013090057,11.5117180463035
"37",26,15.2729059895849,15.1986844618621,21.7368905121554,22.9433074861582
"38",19,17.6636436165586,17.5756867670779,20.9648938518442,13.6034344496321
"39",11,17.9614761331063,17.8891296829941,20.1019139644706,5.45634177788649
"40",18,16.4099783281052,16.3730664701764,19.2680058703191,14.6551976963448
"41",26,16.7643450036509,16.7310992243505,21.2903422207175,22.7422021224962
"42",22,18.8226869649877,18.7708691424446,24.1865621266683,17.0449058545161
"43",30,19.5308118087347,19.4814910537434,26.9383413813353,26.8009771285491
"44",40,21.8640701811077,21.7962572435103,37.7338826759665,36.9760611648781
"45",29,25.9060082270063,25.80228209696,30.0326207129407,23.5117180463035
"46",34,26.5955633359976,26.5059910850104,34.5367189580589,30.3642074556213
"47",35,28.2457833443192,28.1551676508965,34.4433436917291,30.7797430020289
"48",58,29.7510894158604,29.6614825266343,54.0517121256575,56.0071084603357
"49",30,36.0468982083865,35.897826712928,30.7431740417186,23.4057165026612
"50",27,34.6992315507655,34.5999155795208,28.4321997271734,22.194662960241
"51",38,32.9833108766739,32.927432557598,37.8173607074495,35.2334646267715
"52",25,34.1013757803419,34.0437321843776,25.3468747563653,18.7296732556419
"53",24,32.0729605078284,32.0535142174904,24.6085002427289,19.4853103829039
"54",39,30.2737472038657,30.2812095577041,39.1848483894792,36.5970645206801
"55",58,32.2185591609418,32.1999188951784,57.8002282424286,56.1807562948462
"56",54,37.9644452343383,37.8776395435921,53.2565911456582,49.2742775257937
"57",42,41.5382746173545,41.4256229197919,42.2006222558188,36.4313162410362
"58",82,41.6411789298986,41.552023786325,81.9216268583408,82.4698275573101
"59",45,50.635912365191,50.4532481197636,45.5631068025603,36.5889300837462
"60",75,49.3798417455492,49.2531736190397,75.1092074069961,74.8261562798463
"61",40,55.0897829172321,54.9191747133921,40.120482429402,30.6028327087153
"62",70,51.7267368386276,51.6359716109148,69.9837876747602,69.8619006532513
"63",67,55.7992822393958,55.6772698823872,66.8961673566925,62.1747608615447
"64",74,58.2955759335443,58.1690178084498,73.5089514193114,70.653505515736
"65",83,61.7956065213352,61.6528787354155,83.4067312944326,79.9456972392189
"66",80,66.5214102475223,66.3506543236275,79.4603171996711,75.1920389085784
"67",55,69.525371183264,69.3544112292441,54.2191872290291,48.3750936833528
"68",124,66.2881150301377,66.1954933676693,123.34919066036,127.004578024201
"69",101,79.150309900756,78.9162999242198,100.682035097782,93.2755010360279
"70",93,84.0199302929137,83.7761714650964,93.4407022651833,87.2443949375563
"71",91,86.021310192125,85.8060225154585,91.1468678466073,86.2752772110595
"72",132,87.1309062232145,86.9490403645716,131.796907361408,131.392193336399
"73",87,97.1308399998783,96.8632248477018,87.7129826400076,78.0449426849559
"74",56,94.8729889809844,94.6926644083675,57.9684751503035,47.166358571121
"75",48,86.2094015806089,86.1777245226757,48.5267209326756,42.4029319838198
"76",80,77.6937072955211,77.7761053978685,79.5633171096668,78.0071253088599
"77",140,78.2077086352656,78.2655089873812,138.467219100937,142.988135073192
"78",98,91.9792999366117,91.8511714865642,98.3213851815644,89.3552170045178
"79",103,93.3211278376287,93.2043195822019,102.783362069104,99.3510482881328
"80",71,95.4782491991166,95.3600157890251,71.0017728744677,62.022508037177
"81",67,90.0228042512517,89.9992045543975,67.1777798590054,62.0563324337639
"82",68,84.8917329840017,84.9378616049295,67.974472103642,63.7797430020289
"83",58,81.1270879467422,81.210414152979,59.782179863056,52.1675761861286
"84",79,75.9727750679259,76.1025911519896,79.1659658557437,76.5558234353714
"85",122,76.6474499120046,76.7402123275358,121.622212805826,122.864050342474
"86",71,86.7551311533277,86.7003527614643,71.2929267227836,61.2710752836959
"87",65,83.2437995235937,83.2452389306599,65.0794168929607,59.8087009243412
"88",35,79.1778206567538,79.2300821801453,35.1376893463393,26.3316882183858
"89",45,69.3319502863244,69.4965449150895,45.2506769108474,41.0463976797069
"90",103,63.90911084297,64.1056882618054,102.068407509146,104.900757466054
"91",78,72.6212614557255,72.6650038687829,78.4746924524302,69.994310094052
"92",102,73.8200159817766,73.8390551273953,101.471251111249,101.029303727422
"93",61,80.1004631735912,80.03632162173,62.341999072781,51.4255453923392
"94",90,75.8435604647975,75.8470744677223,89.3803171217838,89.5558817631382
"95",71,78.9985931598998,78.9616521779085,70.4827156360052,63.8808945749552
"96",31,77.215954038562,77.2095632297249,31.5564935426517,20.9319758701109
"97",73,66.9158467506793,67.0404094880123,72.3831063271632,74.057046312066
"98",50,68.2718164050466,68.3519127336234,50.5476950203837,42.273838502637
"99",48,64.199593441534,64.3132807059858,48.8676541925806,43.2991095650017
"100",45,60.5892049092826,60.7232822741423,44.402002763148,40.1920389085784
"101",46,57.1148531093735,57.2631224372009,46.2733817953422,41.5748902575011
"102",86,54.6376959912908,54.7844921349359,85.4313621814235,85.492043560934
"103",18,61.6273839206011,61.6539640887691,18.4078335472478,6.93761095932129
"104",87,51.9041888807045,52.04721082761,86.501154300377,91.0102825897588
"105",86,59.7259601154254,59.7391313296212,86.2975180022109,81.5902932553462
"106",63,65.5816312862817,65.5182556544368,62.9501142118699,55.432349340899
"107",122,65.0062654893478,64.9640732055875,121.895415002439,125.110813076569
"108",98,77.7084068258006,77.5157414715267,97.7789759740354,90.1828280320295
"109",43,82.2307755853404,82.0236303088537,43.2680637351804,32.0434525498633
"110",31,73.4874486126094,73.4358560813055,30.5581142718788,24.8383542746318
"111",47,64.0183099092706,64.0971669769169,46.5833600667392,43.1270693477197
"112",65,60.2254547887712,60.3346618289747,64.8625660681267,63.1347301790472
"113",74,61.2895533008449,61.3613441389196,74.1561108428679,70.9402828562966
"114",100,64.1223188988238,64.1426825796441,100.180621509111,99.007618100248
"115",48,72.1183447792852,72.0336589950721,48.077576225518,39.6464178197926
"116",27,66.7431113993683,66.7446677946626,27.0039921218079,19.6129354446749
"117",20,57.8856006136729,57.9982177317624,20.3556771248034,14.5828785340075
"118",71,49.4420715530999,49.6361019484044,70.6809788949373,71.1175920554795
"119",89,54.2466672933998,54.3375695370268,88.9698328718898,87.1127016651295
"120",86,61.9921106784002,61.9655919592915,86.2039184889951,81.1876236815077
"121",73,67.3427269517711,67.254747999178,72.7740182869787,67.4252866332598
"122",74,68.6035582072502,68.5190826259909,73.5020555970793,69.7773498250354
"123",39,69.8062582400518,69.7252461888196,38.961968620938,30.7222589683234
"124",57,62.940495721204,62.9636641610308,57.0966871623198,54.2701563458927
"125",63,61.6165428883672,61.6512644437694,63.136537243825,59.5100642429813
"126",57,61.9248727059473,61.9480752826869,57.0404164903213,51.7705819144317
"127",64,60.8272708430041,60.8591721475271,64.4977557032879,60.6559127623543
"128",33,61.5343740802365,61.5503615697094,33.3990153310535,25.5906193728922
"129",59,55.1749443003432,55.2673977005097,59.2819560910784,57.4250664195438
"130",56,56.0274309558327,56.0888165581494,55.8883673882088,51.2001720873436
"131",52,56.0213174438656,56.0692710534637,51.6774920046974,47.0462764549223
"132",53,55.1250901134531,55.1737628498121,53.2179421708975,48.7773498250354
"133",63,54.6514732289737,54.6953915545054,62.4530590079437,59.539997736286
"134",59,56.5121017332686,56.5229535166716,59.2121005417144,54.0449058545161
"135",26,57.066577338106,57.0680672280717,26.0166732678348,18.543680020622
"136",62,50.1427977406363,50.2310419454589,61.9019553554131,61.6257010895345
"137",53,52.7854015329039,52.8209894686895,53.2544157557005,47.3139823096752
"138",24,52.8332288964386,52.8603836002729,23.5983796383762,15.4252484515814
"139",45,46.4071936177642,46.5091944228953,45.0162144094865,43.6221015293612
"140",63,46.0935736668333,46.1770720430264,62.2073210415424,61.2285358678107
"141",42,49.8614933973446,49.8792265068057,41.8590371419637,34.5683069159861
"142",31,48.1094095743413,48.145276646359,30.7499508939066,25.0171197834482
"143",40,44.2962511550431,44.3721841959014,40.215298214152,36.9378906800511
"144",37,43.3387496005861,43.4100151086461,36.8983160858782,32.1920389085784
"145",35,41.9260382909249,41.9993887237468,35.2819012606848,30.3391156593321
"146",48,40.3824384895017,40.4590612448668,47.7902774368093,45.3023480254934
"147",41,42.0801574366148,42.1185654729539,41.4570685714394,35.8982715924773
"148",70,41.8394237394233,41.8724072435828,69.2847766213723,69.0643221905488
"149",39,48.1155455420917,48.0623340711165,38.7796601753006,31.5191061270175
"150",53,46.0839722677894,46.0680224614222,53.1945864094445,50.6615800990886
"151",50,47.6253410251736,47.5935150304269,49.8275388758022,45.1980091424227
"152",0,48.1545790928858,48.1231005517409,0.181611169331752,-10.7600458644982
"153",38,37.4224122172285,37.5328423057215,38.2253595104101,38.0346964392344
"154",41,37.5511386766185,37.6356478308706,41.1175562024402,37.0698961665689
"155",35,38.3197832365084,38.3760273553222,35.1917810163417,29.7646111871266
"156",27,37.5799061914512,37.6330785193459,27.1104592551011,21.5992612966496
