"","OBS","ARIMA","ETS","FTS_SA"
"134",18986,15444.2155992602,17070.2405501856,11407.5025965711
"135",22557,18691.1354179505,18018.2964622819,19570.2949498687
"136",22854,21078.845318182,19986.9540119968,27195.7994616483
"137",24722,21487.1839970913,21305.7365970433,24324.1873561907
"138",22218,22911.1707051281,22838.4692214492,26401.411714155
"139",26643,21528.0284299459,22801.1239601103,20178.4456156953
"140",24973,24533.5931070915,24499.7132433644,30069.9434554278
"141",24729,23741.2423340964,24888.1965658563,22746.5256768085
"142",28928,23758.7391467141,25030.6707542112,23064.3561936562
"143",25923,26656.3287323717,26751.2487270621,30347.3314872877
"144",23535,25010.665211118,26633.8138074422,23691.2966980419
"145",22599,23574.0539153137,25632.972829758,21269.2053654084
"146",26519,22953.7247340484,24657.047205447,20374.1345278545
"147",31635,25476.898341459,25585.4915542738,27217.409168575
"148",30742,28987.0703605202,28143.2166482119,36884.4986855059
"149",33115,28782.7008989654,29359.1030600144,31472.994400129
"150",31539,30623.8261873656,31025.403951809,35796.8732993016
"151",35174,29948.294872938,31430.7205525536,29389.9142499119
"152",30292,32565.019536949,33092.5397840113,38672.290208282
"153",33316,29735.356985377,32208.9760773793,27446.0001700894
"154",26461,31801.6122828156,32845.300943721,37168.5541047673
"155",25069,27518.2876673728,30567.3689160314,20456.8278120131
"156",27239,26451.5653392728,28633.4546583173,23262.7521649003
"157",28789,27677.158439238,28295.5459019701,26522.9673216791
"158",29623,28631.8565244665,28691.9552489783,29833.9864513369
"159",33665,29202.2396695922,29258.6508547869,30001.4698922072
"160",35810,31917.432908265,31177.4453453948,36585.7249125106
"161",33531,33578.2730256552,33184.6817312196,38044.0247061802
"162",36615,32403.6274872134,33524.8968306252,32323.9415398478
"163",37220,34591.6401360344,34932.5676058507,39545.4323358048
"164",32557,35280.9207182381,36028.2825084325,36578.7475315055
"165",36459,32498.4168082893,34883.8998566808,30122.9150427574
"166",39353,35069.4079987226,35702.3760953437,38418.2712087853
"167",39133,37170.4802313129,37328.4556981606,42989.0546669537
"168",33334,37340.9294517228,38236.7157093233,39705.5610302529
"169",28115,33791.1740855654,36535.8151595563,30343.1291414282
"170",33972,30297.7620944625,33465.7698946297,23562.2613822439
"171",43812,33829.2322958515,33867.7917971535,32933.7056767785
"172",43658,40311.9993386456,37941.5429701344,50383.089303411
"173",45828,40715.8993836408,40371.5566645575,46096.1685304873
"174",46706,42565.5238377903,42700.9882742118,47548.2873364452
"175",48393,43612.8894708227,44466.3117052681,46504.8949040488
"176",46518,45167.1062339905,46201.5652930633,49709.8009567091
"177",41009,44401.2314207799,46532.7061729504,44871.6062077945
"178",48993,41088.778655058,44591.8750593842,37711.7023548528
"179",46108,46320.553042336,46511.5717836449,51183.9471909017
"180",42976,44811.5266958741,46562.5262428298,43104.104602702
"181",35352,42941.742179578,45375.1681424226,40650.2760815499
"182",47435,37939.820041392,41683.3895658798,29822.0028252006
"183",55841,45501.6070114716,44127.5075929221,50534.5411264104
"184",50039,51301.011332054,48891.5656436796,64538.0909285113
"185",56416,48145.7989767029,49546.2568275178,49808.1077057544
"186",51743,52606.9103353836,52427.225909956,62172.9038065047
"187",49327,50087.6739228028,52370.1437486531,47168.2962031727
"188",57691,48739.8849092389,51395.2978518871,46805.7779770085
"189",44886,54317.4444979909,54053.2606543397,59677.7636117371
"190",57031,46394.8810130798,50696.2605224038,36240.6782753462
"191",52904,54153.0713095863,53369.1229504317,66815.4542691328
"192",50946,51858.0436521235,53397.2525057991,46845.3534407641
"193",43016,50723.1048044496,52652.6669320857,48664.1522818754
"194",56682,45547.4446476677,49112.4776867281,36606.5491338891
"195",56995,54156.9607822588,52265.0887286828,60990.1176847006
"196",55773,54726.8681435429,54313.7562168909,56177.0223301022
"197",65561,54251.6331716334,55090.5012929426,54090.8017442708
"198",57668,60899.1766891154,59373.0618293231,69947.0945637704
"199",61121,56388.3342379637,58919.9826900678,52936.6666874911
"200",67009,58840.6534053593,59986.3241276233,64197.4609972079
"201",59229,63036.4901235695,62928.6667525158,72145.8017583703
"202",74622,58500.3924398787,61700.373672973,56276.7853828509
"203",72404,68714.4832977315,66937.9310643329,84098.8000072609
"204",59702,68110.2991430193,69276.327734297,69069.535690347
"205",58498,60388.1514090444,65764.0703947543,51210.7455490649
"206",67432,59498.4466551966,63148.8423560314,56269.4215830913
"207",79064,65221.2604722464,65025.9108445819,70519.3176215384
"208",72767,73179.2770586958,70698.3914253338,89063.167319489
"209",75630,69893.025794223,71715.7608580676,72471.2290955135
"210",59524,72187.9297695595,73451.3471202875,77073.9577643424
"211",79545,62107.4060487407,68246.3708640222,48086.5718082649
"212",76726,74882.9067420483,72853.7222827936,88908.2961327213
"213",72909,73704.3218996499,74573.1127470158,70805.7689007076
"214",83622,71633.6211916336,74139.0555376773,70357.3597406183
"215",62674,78853.1395554231,78041.3975988235,86369.6195133783
"216",70846,65784.207518491,72277.1013892529,49509.867186859
"217",69047,70702.1677461819,71932.938270485,79152.6090643404
"218",67179,69541.4752845438,71022.6534531614,67641.9213029417
"219",77012,68243.3637227902,69739.4978672436,64947.7455485958
"220",78001,74547.3496396234,72780.5018655591,80070.1405652457
"221",75558,75552.4887073002,75023.9372143338,77991.6850640139
"222",77368,74301.4214756263,75444.7197348379,73759.7701389527
"223",77157,75671.4113685391,76406.0061804103,78111.9862812182
"224",71298,75777.6532599117,76911.4276233441,75521.5888637743
"225",76169,72128.9401078633,74940.9584379442,68278.2758815747
"226",82450,75207.9425391853,75631.480630815,78019.4782071754
"227",67639,79471.5039248578,78497.0022579299,88094.3915003284
"228",64069,70174.5462325883,74486.4672768279,61238.6089436431
"229",68928,67464.1719910755,70646.2288399226,59087.5241873051
"230",75048,70165.2857101961,70189.2336818866,68381.1338791685
"231",78561,74005.9026990211,72290.7304765415,80686.0680675896
"232",73803,76463.3451759443,74941.8335375323,83516.6355246603
"233",77928,73641.3342585819,74711.1829734397,72023.0744997922
"234",78415,76373.6493327323,76174.9074300615,82691.0976036152
"235",78290,76917.7603766624,77258.976175605,77598.8614803379
"236",79029,77051.7153155836,77872.9020959521,77147.1212242558
"237",78514,77715.7138512224,78535.5889805155,78428.9956186362
"238",80275,77567.0026239442,78740.2331982916,76832.906365128
"239",83454,78860.1417551849,79550.3479795813,80756.371094932
"240",72427,81152.0262025779,81282.189184118,86044.5895178366
"241",62075,74242.493574357,78050.8189841502,66955.0454026513
"242",76719,67182.1163316681,72048.4080288236,51887.5605330583
"243",77973,76062.2500090894,74076.520922405,76435.8233295233
"244",62673,76980.5484709357,75803.9459326586,78114.9386324668
"245",78926,67075.8746507132,70907.5417004783,54346.5366136996
"246",74097,77114.2967394068,74237.6264549264,85663.2157302596
"247",71890,74204.3967787418,74394.3652757399,66793.2053112472
"248",78558,72739.5095311808,73631.5192034848,69150.3336697713
"249",66075,76995.9658824357,75759.2620837465,79862.2440614777
"250",72226,69023.4725743946,72203.446211918,57713.9116210177
"251",82977,72637.5308491006,72422.9271411331,77915.6336481575
"252",78777,79638.5906684659,76739.511769965,90190.3098788453
"253",70431,77362.0675894186,77743.9250178406,78480.2423863162
"254",75588,72085.2161843677,75110.9289266545,63640.8069217137
"255",87958,75233.2464185596,75507.7618988104,74812.2963715198
"256",78041,83408.1144026742,80562.5916921035,95393.8192249188
"257",84198,77551.9099968779,79794.1406296718,74592.3939203714
"258",93207,81665.9346342114,81719.6617968616,89751.0447399683
"259",86665,87947.7295953259,86401.325655881,99524.7547517088
"260",94805,84410.3306926722,86717.7701099933,85035.9054218551
"261",71924,90081.4052124241,90077.8570055819,101987.197712111
"262",92218,75736.4936253622,83230.1213491548,56347.0296325747
"263",90729,88513.9277910328,86939.5830646152,104784.812249532
"264",85952,88070.5476893583,88627.5738799675,87621.2207942967
"265",92807,85316.9797624928,87800.8531737103,83177.7293168784
"266",78361,89910.4550278173,89962.3026433882,94730.1434959853
"267",64221,80841.3764691362,85663.4179029253,68053.8986789797
"268",87805,71197.3880646995,77534.8609860617,49640.7322758937
"269",99594,85678.908050507,81741.3698457838,88863.6878733795
"270",94767,93727.8160440529,88898.7399519809,111293.104323709
"271",77009,91404.2742739495,91395.587860047,96665.5487330325
"272",100813,80227.3930705563,86013.231842529,65229.8050592437
"273",73504,95395.655468795,91983.8733575351,106874.444121588
"274",103497,78242.8742763976,85009.1382476899,50605.440344788
"275",105508,97256.2036991228,92414.1994086986,129445.102264258
"276",93214,99477.3971042677,97722.6451656188,105637.557905345
