time;target
1983;377.5
1984;383
1985;384.8
1986;389.8
1987;400.9
1988;421.2
1989;433.3
1990;449.5
1991;478.4
1992;506.9
1993;541.6
1994;583.3
1995;628.1
1996;669.9
1997;699.6
1998;724.5
1999;765.2
2000;804.2
2001;846.2
2002;846.7
2003;796.7
2004;955.4
2005;1018.1
2006;1079.1
2007;1145.1
2008;1198.4
2009;1250.8
2010;1317.8
2011;1385.9
2012;1443.5
2013;1505.8
2014;1579.2
2015;1667.2
