time;target
1990;7.99
1991;7.96
1992;7.83
1993;8.10
1994;8.42
1995;8.67
1996;8.71
1997;8.84
1998;8.66
1999;8.51
2000;8.72
2001;8.69
2002;8.81
2003;8.81
2004;9.22
2005;9.42
2006;9.69
2007;10.18
2008;10.58
2009;10.42
2010;11.07
2011;11.26
2012;11.27
2013;11.45
