time;target
1980;6114.30
1981;6206.70
1982;6308.80
1983;6406.30
1984;6513.30
1985;6622.40
1986;6717.90
1987;6822.70
1988;6928.00
1989;7021.20
1990;7131.90
1991;7218.50
1992;7324.10
1993;7440.00
1994;7549.60
1995;7643.50
1996;7726.20
1997;7799.80
1998;7879.70
1999;7953.40
2000;8016.20
2001;8081.00
