time;target
1;6114300
2;6206700
3;6308800
4;6406300
5;6513300
6;6622400
7;6717900
8;6822700
9;6928000
10;7021200
11;7131900
12;7218500
13;7324100
14;7440000
15;7549600
16;7643500
17;7726200
18;7799800
19;7879700
20;7953400
21;8016200
22;8081000
