time;target;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/05/2016;8,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2016;8,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2016;8,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/06/2016;8,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/06/2016;8,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/06/2016;8,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/06/2016;8,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/06/2016;8,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/06/2016;9,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/06/2016;9,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2016;8,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2016;8,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/06/2016;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/06/2016;8,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/06/2016;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/06/2016;8,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/06/2016;9,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/06/2016;9,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/06/2016;9,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/06/2016;9,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/06/2016;9,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/06/2016;8,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/2016;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2016;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/06/2016;9,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/07/2016;9,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/07/2016;9,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/07/2016;9,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/07/2016;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/07/2016;9,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/07/2016;9,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/07/2016;10,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/07/2016;10,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/2016;10,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/07/2016;10,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/07/2016;11,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/07/2016;11,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/07/2016;11,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/07/2016;11,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/07/2016;11,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/07/2016;11,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/07/2016;12,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/07/2016;11,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/07/2016;11,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/07/2016;11,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/07/2016;11,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/08/2016;11,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/08/2016;11,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/08/2016;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/08/2016;12,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/08/2016;11,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/08/2016;11,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/08/2016;11,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/08/2016;11,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/08/2016;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/08/2016;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/08/2016;12,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/08/2016;12,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/08/2016;12,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/08/2016;12,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/08/2016;12,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/08/2016;12,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/08/2016;12,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/08/2016;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/08/2016;12,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/08/2016;12,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/08/2016;12,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/08/2016;13,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/08/2016;12,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/09/2016;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/09/2016;13,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/09/2016;13,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/09/2016;13,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/09/2016;14,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/09/2016;13,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/09/2016;13,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/09/2016;13,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/09/2016;13,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/09/2016;13,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/09/2016;13,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/09/2016;13,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/09/2016;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/09/2016;13,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/09/2016;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/09/2016;13,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/09/2016;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/09/2016;13,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/09/2016;13,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/09/2016;13,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/09/2016;13,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2016;13,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2016;14,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2016;14,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/10/2016;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/10/2016;15,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2016;15,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2016;15,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/2016;15,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/2016;16,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2016;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/2016;17,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/2016;17,620001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/2016;17,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/10/2016;17,950001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2016;18,200001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/2016;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/2016;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/10/2016;18,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/10/2016;18,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2016;17,690001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2016;16,860001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/11/2016;16,129999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/11/2016;15,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2016;17,209999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2016;17,040001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/11/2016;16,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/2016;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/11/2016;14,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2016;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/11/2016;14,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/2016;14,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/11/2016;14,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2016;15,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/2016;15,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/11/2016;15,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/11/2016;15,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/11/2016;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/11/2016;15,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/2016;14,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/11/2016;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/12/2016;15,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/12/2016;15,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/12/2016;15,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/12/2016;16,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/12/2016;15,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/12/2016;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/12/2016;15,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2016;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/2016;15,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/12/2016;14,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/12/2016;14,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/12/2016;14,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/12/2016;14,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/12/2016;14,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/12/2016;14,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/12/2016;14,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/12/2016;14,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2016;14,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2016;14,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/12/2016;14,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/12/2016;14,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/01/2017;14,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/01/2017;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/01/2017;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/01/2017;15,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/01/2017;15,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/01/2017;15,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/01/2017;15,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/01/2017;15,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/01/2017;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/01/2017;15,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/01/2017;15,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/01/2017;15,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/01/2017;15,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/01/2017;15,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/01/2017;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/01/2017;15,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/01/2017;16,040001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/01/2017;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/01/2017;15,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/2017;14,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/2017;15,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2017;15,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/02/2017;14,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/02/2017;15,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2017;14,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2017;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2017;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2017;15,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/02/2017;15,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2017;15,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2017;15,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2017;15,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/02/2017;15,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/02/2017;15,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2017;15,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2017;16,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2017;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/2017;15,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/02/2017;15,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2017;15,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/2017;15,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/03/2017;15,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/03/2017;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/03/2017;15,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/03/2017;14,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/03/2017;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/03/2017;14,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/03/2017;14,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/03/2017;13,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/03/2017;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/03/2017;13,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/03/2017;13,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/03/2017;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/03/2017;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/03/2017;13,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/03/2017;13,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/03/2017;13,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/03/2017;13,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/03/2017;13,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/03/2017;14,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/03/2017;14,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/03/2017;14,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/04/2017;14,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/04/2017;14,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/04/2017;14,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/04/2017;14,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/04/2017;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/04/2017;14,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/04/2017;14,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/04/2017;14,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2017;14,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/04/2017;14,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/04/2017;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/04/2017;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/04/2017;13,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/04/2017;14,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/04/2017;14,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/04/2017;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/04/2017;13,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/04/2017;13,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/05/2017;13,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/05/2017;14,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/05/2017;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/05/2017;14,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/2017;14,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/05/2017;14,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/05/2017;14,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/05/2017;14,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2017;15,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2017;15,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/05/2017;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2017;15,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/2017;13,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/05/2017;13,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2017;13,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/2017;14,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;13,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;13,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/05/2017;13,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2017;13,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;12,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/06/2017;12,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/06/2017;13,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/06/2017;13,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/06/2017;13,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/06/2017;12,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/06/2017;12,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/06/2017;12,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2017;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;12,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/06/2017;12,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/06/2017;12,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/06/2017;12,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/06/2017;12,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/06/2017;11,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/06/2017;11,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/06/2017;12,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/06/2017;11,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/06/2017;12,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/06/2017;12,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/2017;12,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;12,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/06/2017;12,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/2017;12,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/07/2017;12,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/07/2017;12,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/07/2017;12,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/07/2017;11,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/07/2017;11,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/07/2017;12,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/07/2017;12,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/2017;12,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/07/2017;13,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/07/2017;12,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/07/2017;12,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/07/2017;13,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/07/2017;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/07/2017;12,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/07/2017;12,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/07/2017;13,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/07/2017;13,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/07/2017;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/07/2017;13,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/07/2017;13,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/08/2017;13,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/08/2017;13,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/08/2017;13,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/08/2017;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/08/2017;13,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/08/2017;13,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/08/2017;13,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/08/2017;13,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/08/2017;12,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/08/2017;13,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/08/2017;13,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/08/2017;13,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/08/2017;13,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/08/2017;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/08/2017;13,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/08/2017;13,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/08/2017;13,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/08/2017;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/08/2017;13,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/08/2017;13,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/08/2017;13,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/08/2017;13,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/08/2017;13,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/09/2017;14,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/09/2017;14,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/09/2017;14,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/09/2017;15,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/09/2017;15,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/09/2017;14,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/09/2017;14,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/09/2017;14,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/09/2017;15,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/09/2017;15,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/09/2017;15,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/09/2017;15,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/09/2017;15,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/09/2017;15,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/09/2017;15,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/09/2017;15,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/09/2017;15,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/09/2017;15,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/09/2017;15,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/09/2017;15,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/09/2017;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/10/2017;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2017;15,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2017;15,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2017;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/10/2017;15,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2017;15,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2017;16,190001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2017;16,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/10/2017;16,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
